,brand,model,variant_url,variant_title,variant_id
0,abarth,124,https://www.cars-data.com/en/abarth-124-spider-2016/3560,Abarth 124 Spider,3560
1,abarth,595,https://www.cars-data.com/en/abarth-595-2016/3561,Abarth 595,3561
2,abarth,595,https://www.cars-data.com/en/abarth-595-cabrio-2016/3562,Abarth 595 Cabrio,3562
3,abarth,695,https://www.cars-data.com/en/abarth-695-2017/4118,Abarth 695,4118
4,abarth,695,https://www.cars-data.com/en/abarth-695-2014/4115,Abarth 695,4115
5,abarth,500c,https://www.cars-data.com/en/abarth-500c-2010/2,Abarth 500C,2
6,abarth,punto,https://www.cars-data.com/en/abarth-punto-evo-2010/4,Abarth Punto Evo,4
7,abarth,500,https://www.cars-data.com/en/abarth-500-2008/1,Abarth 500,1
8,abarth,grande,https://www.cars-data.com/en/abarth-grande-punto-2008/3,Abarth Grande Punto,3
9,aiways,u5,https://www.cars-data.com/en/aiways-u5-2020/4733,Aiways U5,4733
10,alpine,a110,https://www.cars-data.com/en/alpine-a110-2018/4517,Alpine A110,4517
11,audi,q3,https://www.cars-data.com/en/audi-q3-sportback-2019/4551,Audi Q3 Sportback,4551
12,audi,rs5,https://www.cars-data.com/en/audi-rs5-sportback-2020/4625,Audi RS5 Sportback,4625
13,audi,rs5,https://www.cars-data.com/en/audi-rs5-sportback-2019/4128,Audi RS5 Sportback,4128
14,audi,q8,https://www.cars-data.com/en/audi-q8-2018/4136,Audi Q8,4136
15,audi,rs3,https://www.cars-data.com/en/audi-rs3-limousine-2017/4123,Audi RS3 Limousine,4123
16,audi,r8,https://www.cars-data.com/en/audi-r8-coupe-2016/3738,Audi R8 Coupe,3738
17,audi,q2,https://www.cars-data.com/en/audi-q2-2020/4723,Audi Q2,4723
18,audi,q2,https://www.cars-data.com/en/audi-q2-2016/3734,Audi Q2,3734
19,audi,s3,https://www.cars-data.com/en/audi-s3-cabriolet-2016/3717,Audi S3 Cabriolet,3717
20,audi,s3,https://www.cars-data.com/en/audi-s3-cabriolet-2014/3716,Audi S3 Cabriolet,3716
21,audi,s3,https://www.cars-data.com/en/audi-s3-limousine-2020/4693,Audi S3 Limousine,4693
22,audi,s3,https://www.cars-data.com/en/audi-s3-limousine-2016/3713,Audi S3 Limousine,3713
23,audi,s3,https://www.cars-data.com/en/audi-s3-limousine-2014/3712,Audi S3 Limousine,3712
24,audi,s7,https://www.cars-data.com/en/audi-s7-sportback-2019/4530,Audi S7 Sportback,4530
25,audi,s7,https://www.cars-data.com/en/audi-s7-sportback-2014/3268,Audi S7 Sportback,3268
26,audi,s7,https://www.cars-data.com/en/audi-s7-sportback-2012/195,Audi S7 Sportback,195
27,audi,s1,https://www.cars-data.com/en/audi-s1-2015/3260,Audi S1,3260
28,audi,s1,https://www.cars-data.com/en/audi-s1-2014/3259,Audi S1,3259
29,audi,s1,https://www.cars-data.com/en/audi-s1-sportback-2015/3263,Audi S1 Sportback,3263
30,audi,s1,https://www.cars-data.com/en/audi-s1-sportback-2014/3262,Audi S1 Sportback,3262
31,audi,rs7,https://www.cars-data.com/en/audi-rs7-sportback-2019/4578,Audi RS7 Sportback,4578
32,audi,rs7,https://www.cars-data.com/en/audi-rs7-sportback-2015/3267,Audi RS7 Sportback,3267
33,audi,rs7,https://www.cars-data.com/en/audi-rs7-sportback-2013/3143,Audi RS7 Sportback,3143
34,audi,rs5,https://www.cars-data.com/en/audi-rs5-cabriolet-2013/3142,Audi RS5 Cabriolet,3142
35,audi,a3,https://www.cars-data.com/en/audi-a3-limousine-2020/4641,Audi A3 Limousine,4641
36,audi,a3,https://www.cars-data.com/en/audi-a3-limousine-2016/3711,Audi A3 Limousine,3711
37,audi,a3,https://www.cars-data.com/en/audi-a3-limousine-2013/3710,Audi A3 Limousine,3710
38,audi,a1,https://www.cars-data.com/en/audi-a1-sportback-2018/4121,Audi A1 Sportback,4121
39,audi,a1,https://www.cars-data.com/en/audi-a1-sportback-2015/3261,Audi A1 Sportback,3261
40,audi,a1,https://www.cars-data.com/en/audi-a1-sportback-2012/94,Audi A1 Sportback,94
41,audi,rs5,https://www.cars-data.com/en/audi-rs5-coupe-2020/4624,Audi RS5 Coupe,4624
42,audi,rs5,https://www.cars-data.com/en/audi-rs5-coupe-2017/4129,Audi RS5 Coupe,4129
43,audi,rs5,https://www.cars-data.com/en/audi-rs5-coupe-2012/155,Audi RS5 Coupe,155
44,audi,s5,https://www.cars-data.com/en/audi-s5-sportback-2020/4638,Audi S5 Sportback,4638
45,audi,s5,https://www.cars-data.com/en/audi-s5-sportback-2017/3723,Audi S5 Sportback,3723
46,audi,s5,https://www.cars-data.com/en/audi-s5-sportback-2011/151,Audi S5 Sportback,151
47,audi,rs3,https://www.cars-data.com/en/audi-rs3-sportback-2017/4122,Audi RS3 Sportback,4122
48,audi,rs3,https://www.cars-data.com/en/audi-rs3-sportback-2015/3707,Audi RS3 Sportback,3707
49,audi,rs3,https://www.cars-data.com/en/audi-rs3-sportback-2011/110,Audi RS3 Sportback,110
50,audi,q3,https://www.cars-data.com/en/audi-q3-2018/4135,Audi Q3,4135
51,audi,q3,https://www.cars-data.com/en/audi-q3-2015/3269,Audi Q3,3269
52,audi,q3,https://www.cars-data.com/en/audi-q3-2011/212,Audi Q3,212
53,audi,r8,https://www.cars-data.com/en/audi-r8-spyder-2016/4137,Audi R8 Spyder,4137
54,audi,r8,https://www.cars-data.com/en/audi-r8-spyder-2012/2980,Audi R8 Spyder,2980
55,audi,r8,https://www.cars-data.com/en/audi-r8-spyder-2010/217,Audi R8 Spyder,217
56,audi,a7,https://www.cars-data.com/en/audi-a7-sportback-2018/4132,Audi A7 Sportback,4132
57,audi,a7,https://www.cars-data.com/en/audi-a7-sportback-2014/3266,Audi A7 Sportback,3266
58,audi,a7,https://www.cars-data.com/en/audi-a7-sportback-2010/194,Audi A7 Sportback,194
59,audi,a1,https://www.cars-data.com/en/audi-a1-2015/3258,Audi A1,3258
60,audi,a1,https://www.cars-data.com/en/audi-a1-2010/93,Audi A1,93
61,audi,a4,https://www.cars-data.com/en/audi-a4-allroad-2019/4528,Audi A4 Allroad,4528
62,audi,a4,https://www.cars-data.com/en/audi-a4-allroad-2016/3719,Audi A4 Allroad,3719
63,audi,a4,https://www.cars-data.com/en/audi-a4-allroad-2012/126,Audi A4 Allroad,126
64,audi,s5,https://www.cars-data.com/en/audi-s5-cabriolet-2020/4636,Audi S5 Cabriolet,4636
65,audi,s5,https://www.cars-data.com/en/audi-s5-cabriolet-2017/3728,Audi S5 Cabriolet,3728
66,audi,s5,https://www.cars-data.com/en/audi-s5-cabriolet-2011/161,Audi S5 Cabriolet,161
67,audi,a5,https://www.cars-data.com/en/audi-a5-cabriolet-2020/4597,Audi A5 Cabriolet,4597
68,audi,a5,https://www.cars-data.com/en/audi-a5-cabriolet-2017/3727,Audi A5 Cabriolet,3727
69,audi,a5,https://www.cars-data.com/en/audi-a5-cabriolet-2011/159,Audi A5 Cabriolet,159
70,audi,a5,https://www.cars-data.com/en/audi-a5-sportback-2020/4599,Audi A5 Sportback,4599
71,audi,a5,https://www.cars-data.com/en/audi-a5-sportback-2017/3722,Audi A5 Sportback,3722
72,audi,a5,https://www.cars-data.com/en/audi-a5-sportback-2011/149,Audi A5 Sportback,149
73,audi,a3,https://www.cars-data.com/en/audi-a3-cabriolet-2016/3715,Audi A3 Cabriolet,3715
74,audi,a3,https://www.cars-data.com/en/audi-a3-cabriolet-2013/3714,Audi A3 Cabriolet,3714
75,audi,a3,https://www.cars-data.com/en/audi-a3-cabriolet-2008/112,Audi A3 Cabriolet,112
76,audi,s3,https://www.cars-data.com/en/audi-s3-sportback-2020/4694,Audi S3 Sportback,4694
77,audi,s3,https://www.cars-data.com/en/audi-s3-sportback-2016/3709,Audi S3 Sportback,3709
78,audi,s3,https://www.cars-data.com/en/audi-s3-sportback-2013/3708,Audi S3 Sportback,3708
79,audi,q5,https://www.cars-data.com/en/audi-q5-2017/3735,Audi Q5,3735
80,audi,q5,https://www.cars-data.com/en/audi-q5-2012/2978,Audi Q5,2978
81,audi,q5,https://www.cars-data.com/en/audi-q5-2008/213,Audi Q5,213
82,audi,r8,https://www.cars-data.com/en/audi-r8-2012/2979,Audi R8,2979
83,audi,r8,https://www.cars-data.com/en/audi-r8-2007/216,Audi R8,216
84,audi,s5,https://www.cars-data.com/en/audi-s5-coupe-2020/4637,Audi S5 Coupe,4637
85,audi,s5,https://www.cars-data.com/en/audi-s5-coupe-2016/3726,Audi S5 Coupe,3726
86,audi,s5,https://www.cars-data.com/en/audi-s5-coupe-2011/157,Audi S5 Coupe,157
87,audi,a5,https://www.cars-data.com/en/audi-a5-coupe-2020/4598,Audi A5 Coupe,4598
88,audi,a5,https://www.cars-data.com/en/audi-a5-coupe-2016/3724,Audi A5 Coupe,3724
89,audi,a5,https://www.cars-data.com/en/audi-a5-coupe-2011/153,Audi A5 Coupe,153
90,audi,q7,https://www.cars-data.com/en/audi-q7-2019/4556,Audi Q7,4556
91,audi,q7,https://www.cars-data.com/en/audi-q7-2015/3270,Audi Q7,3270
92,audi,q7,https://www.cars-data.com/en/audi-q7-2009/215,Audi Q7,215
93,audi,rs4,https://www.cars-data.com/en/audi-rs4-cabriolet-2006/144,Audi RS4 Cabriolet,144
94,audi,rs4,https://www.cars-data.com/en/audi-rs4-2005/119,Audi RS4,119
95,audi,a3,https://www.cars-data.com/en/audi-a3-sportback-2020/4631,Audi A3 Sportback,4631
96,audi,a3,https://www.cars-data.com/en/audi-a3-sportback-2016/3706,Audi A3 Sportback,3706
97,audi,a3,https://www.cars-data.com/en/audi-a3-sportback-2013/2977,Audi A3 Sportback,2977
98,audi,s4,https://www.cars-data.com/en/audi-s4-cabriolet-2005/146,Audi S4 Cabriolet,146
99,audi,s4,https://www.cars-data.com/en/audi-s4-cabriolet-2004/145,Audi S4 Cabriolet,145
100,audi,a4,https://www.cars-data.com/en/audi-a4-cabriolet-2005/143,Audi A4 Cabriolet,143
101,audi,a4,https://www.cars-data.com/en/audi-a4-cabriolet-2002/142,Audi A4 Cabriolet,142
102,audi,rs6,https://www.cars-data.com/en/audi-rs6-avant-2019/4580,Audi RS6 Avant,4580
103,audi,rs6,https://www.cars-data.com/en/audi-rs6-avant-2015/3732,Audi RS6 Avant,3732
104,audi,rs6,https://www.cars-data.com/en/audi-rs6-avant-2013/3731,Audi RS6 Avant,3731
105,audi,rs6,https://www.cars-data.com/en/audi-rs6-2008/169,Audi RS6,169
106,audi,rs6,https://www.cars-data.com/en/audi-rs6-2002/168,Audi RS6,168
107,audi,a6,https://www.cars-data.com/en/audi-a6-avant-2018/4131,Audi A6 Avant,4131
108,audi,a6,https://www.cars-data.com/en/audi-a6-avant-2014/3730,Audi A6 Avant,3730
109,audi,a6,https://www.cars-data.com/en/audi-a6-avant-2011/182,Audi A6 Avant,182
110,audi,a6,https://www.cars-data.com/en/audi-a6-allroad-2019/4565,Audi A6 Allroad,4565
111,audi,a6,https://www.cars-data.com/en/audi-a6-allroad-2014/3729,Audi A6 Allroad,3729
112,audi,a6,https://www.cars-data.com/en/audi-a6-allroad-2012/176,Audi A6 Allroad,176
113,audi,s3,https://www.cars-data.com/en/audi-s3-2016/3705,Audi S3,3705
114,audi,s3,https://www.cars-data.com/en/audi-s3-2013/3141,Audi S3,3141
115,audi,s3,https://www.cars-data.com/en/audi-s3-2008/105,Audi S3,105
116,audi,rs4,https://www.cars-data.com/en/audi-rs4-avant-2019/4127,Audi RS4 Avant,4127
117,audi,rs4,https://www.cars-data.com/en/audi-rs4-avant-2017/4126,Audi RS4 Avant,4126
118,audi,rs4,https://www.cars-data.com/en/audi-rs4-avant-2012/135,Audi RS4 Avant,135
119,audi,a2,https://www.cars-data.com/en/audi-a2-2000/95,Audi A2,95
120,audi,tt,https://www.cars-data.com/en/audi-tt-roadster-2019/4139,Audi TT Roadster,4139
121,audi,tt,https://www.cars-data.com/en/audi-tt-roadster-2015/3272,Audi TT Roadster,3272
122,audi,tt,https://www.cars-data.com/en/audi-tt-roadster-2010/223,Audi TT Roadster,223
123,audi,tt,https://www.cars-data.com/en/audi-tt-coupe-2019/4138,Audi TT Coupe,4138
124,audi,tt,https://www.cars-data.com/en/audi-tt-coupe-2014/3271,Audi TT Coupe,3271
125,audi,tt,https://www.cars-data.com/en/audi-tt-coupe-2010/220,Audi TT Coupe,220
126,audi,s4,https://www.cars-data.com/en/audi-s4-2019/4543,Audi S4,4543
127,audi,s4,https://www.cars-data.com/en/audi-s4-2016/3718,Audi S4,3718
128,audi,s4,https://www.cars-data.com/en/audi-s4-2011/125,Audi S4,125
129,audi,s4,https://www.cars-data.com/en/audi-s4-avant-2019/4544,Audi S4 Avant,4544
130,audi,s4,https://www.cars-data.com/en/audi-s4-avant-2016/3721,Audi S4 Avant,3721
131,audi,s4,https://www.cars-data.com/en/audi-s4-avant-2011/141,Audi S4 Avant,141
132,audi,s8,https://www.cars-data.com/en/audi-s8-2020/4614,Audi S8,4614
133,audi,s8,https://www.cars-data.com/en/audi-s8-2014/3145,Audi S8,3145
134,audi,s8,https://www.cars-data.com/en/audi-s8-2012/205,Audi S8,205
135,audi,a4,https://www.cars-data.com/en/audi-a4-avant-2019/4529,Audi A4 Avant,4529
136,audi,a4,https://www.cars-data.com/en/audi-a4-avant-2018/4125,Audi A4 Avant,4125
137,audi,a4,https://www.cars-data.com/en/audi-a4-avant-2015/3720,Audi A4 Avant,3720
138,audi,a3,https://www.cars-data.com/en/audi-a3-2016/3704,Audi A3,3704
139,audi,a3,https://www.cars-data.com/en/audi-a3-2012/101,Audi A3,101
140,audi,a3,https://www.cars-data.com/en/audi-a3-2008/100,Audi A3,100
141,audi,a4,https://www.cars-data.com/en/audi-a4-2019/4527,Audi A4,4527
142,audi,a4,https://www.cars-data.com/en/audi-a4-2018/4124,Audi A4,4124
143,audi,a4,https://www.cars-data.com/en/audi-a4-2015/3402,Audi A4,3402
144,audi,a6,https://www.cars-data.com/en/audi-a6-2018/4130,Audi A6,4130
145,audi,a6,https://www.cars-data.com/en/audi-a6-2014/3264,Audi A6,3264
146,audi,a6,https://www.cars-data.com/en/audi-a6-2011/167,Audi A6,167
147,audi,s6,https://www.cars-data.com/en/audi-s6-avant-2019/4555,Audi S6 Avant,4555
148,audi,s6,https://www.cars-data.com/en/audi-s6-avant-2014/3733,Audi S6 Avant,3733
149,audi,s6,https://www.cars-data.com/en/audi-s6-avant-2012/190,Audi S6 Avant,190
150,audi,s6,https://www.cars-data.com/en/audi-s6-2019/4554,Audi S6,4554
151,audi,s6,https://www.cars-data.com/en/audi-s6-2014/3265,Audi S6,3265
152,audi,s6,https://www.cars-data.com/en/audi-s6-2012/175,Audi S6,175
153,audi,a8,https://www.cars-data.com/en/audi-a8-2017/4133,Audi A8,4133
154,audi,a8,https://www.cars-data.com/en/audi-a8-2013/3144,Audi A8,3144
155,audi,a8,https://www.cars-data.com/en/audi-a8-2010/200,Audi A8,200
156,audi,cabriolet,https://www.cars-data.com/en/audi-cabriolet-1991/206,Audi Cabriolet,206
157,audi,80,https://www.cars-data.com/en/audi-80-avant-1991/90,Audi 80 Avant,90
158,audi,v8,https://www.cars-data.com/en/audi-v8-1989/3740,Audi V8,3740
159,audi,200,https://www.cars-data.com/en/audi-200-avant-1985/3569,Audi 200 Avant,3569
160,audi,90,https://www.cars-data.com/en/audi-90-1987/92,Audi 90,92
161,audi,90,https://www.cars-data.com/en/audi-90-1984/91,Audi 90,91
162,audi,200,https://www.cars-data.com/en/audi-200-1984/3568,Audi 200,3568
163,audi,200,https://www.cars-data.com/en/audi-200-1980/3567,Audi 200,3567
164,audi,quattro,https://www.cars-data.com/en/audi-quattro-1980/3737,Audi Quattro,3737
165,audi,quattro,https://www.cars-data.com/en/audi-quattro-1980/3736,Audi Quattro,3736
166,audi,coupe,https://www.cars-data.com/en/audi-coupe-1991/211,Audi Coupe,211
167,audi,coupe,https://www.cars-data.com/en/audi-coupe-1989/210,Audi Coupe,210
168,audi,coupe,https://www.cars-data.com/en/audi-coupe-1984/209,Audi Coupe,209
169,audi,80,https://www.cars-data.com/en/audi-80-1991/89,Audi 80,89
170,audi,80,https://www.cars-data.com/en/audi-80-1986/88,Audi 80,88
171,audi,80,https://www.cars-data.com/en/audi-80-1984/84,Audi 80,84
172,audi,100,https://www.cars-data.com/en/audi-100-avant-1991/81,Audi 100 Avant,81
173,audi,100,https://www.cars-data.com/en/audi-100-avant-1988/80,Audi 100 Avant,80
174,audi,100,https://www.cars-data.com/en/audi-100-avant-1983/79,Audi 100 Avant,79
175,audi,100,https://www.cars-data.com/en/audi-100-1991/78,Audi 100,78
176,audi,100,https://www.cars-data.com/en/audi-100-1988/77,Audi 100,77
177,audi,100,https://www.cars-data.com/en/audi-100-1982/76,Audi 100,76
178,austin,montego,https://www.cars-data.com/en/austin-montego-estate-1985/3034,Austin Montego Estate,3034
179,austin,montego,https://www.cars-data.com/en/austin-montego-1984/3031,Austin Montego,3031
180,austin,montego,https://www.cars-data.com/en/austin-montego-1984/3032,Austin Montego,3032
181,austin,maestro,https://www.cars-data.com/en/austin-maestro-1983/3026,Austin Maestro,3026
182,austin,metro,https://www.cars-data.com/en/austin-metro-1985/3028,Austin Metro,3028
183,austin,metro,https://www.cars-data.com/en/austin-metro-1985/3029,Austin Metro,3029
184,austin,metro,https://www.cars-data.com/en/austin-metro-1981/3027,Austin Metro,3027
185,austin,allegro,https://www.cars-data.com/en/austin-allegro-1980/3673,Austin Allegro,3673
186,austin,allegro,https://www.cars-data.com/en/austin-allegro-estate-1980/3674,Austin Allegro Estate,3674
187,austin,mini,https://www.cars-data.com/en/austin-mini-1976/3030,Austin Mini,3030
188,autobianchi,a112,https://www.cars-data.com/en/autobianchi-a112-1980/3035,Autobianchi A112,3035
189,bentley,bentayga,https://www.cars-data.com/en/bentley-bentayga-2016/4140,Bentley Bentayga,4140
190,bentley,flying,https://www.cars-data.com/en/bentley-flying-spur-2020/4702,Bentley Flying Spur,4702
191,bentley,flying,https://www.cars-data.com/en/bentley-flying-spur-2013/3405,Bentley Flying Spur,3405
192,bentley,continental,https://www.cars-data.com/en/bentley-continental-gt-convertible-2012/3273,Bentley Continental GT Convertible,3273
193,bentley,mulsanne,https://www.cars-data.com/en/bentley-mulsanne-2017/3741,Bentley Mulsanne,3741
194,bentley,mulsanne,https://www.cars-data.com/en/bentley-mulsanne-2010/233,Bentley Mulsanne,233
195,bentley,azure,https://www.cars-data.com/en/bentley-azure-2006/3147,Bentley Azure,3147
196,bentley,azure,https://www.cars-data.com/en/bentley-azure-1997/230,Bentley Azure,230
197,bentley,continental,https://www.cars-data.com/en/bentley-continental-gtc-2019/4701,Bentley Continental GTC,4701
198,bentley,continental,https://www.cars-data.com/en/bentley-continental-gtc-2006/231,Bentley Continental GTC,231
199,bentley,continental,https://www.cars-data.com/en/bentley-continental-flying-spur-2005/226,Bentley Continental Flying Spur,226
200,bentley,continental,https://www.cars-data.com/en/bentley-continental-gt-2018/4141,Bentley Continental GT,4141
201,bentley,continental,https://www.cars-data.com/en/bentley-continental-gt-2011/229,Bentley Continental GT,229
202,bentley,continental,https://www.cars-data.com/en/bentley-continental-gt-2003/228,Bentley Continental GT,228
203,bentley,arnage,https://www.cars-data.com/en/bentley-arnage-2007/3404,Bentley Arnage,3404
204,bentley,arnage,https://www.cars-data.com/en/bentley-arnage-2002/225,Bentley Arnage,225
205,bentley,arnage,https://www.cars-data.com/en/bentley-arnage-1998/224,Bentley Arnage,224
206,bentley,brooklands,https://www.cars-data.com/en/bentley-brooklands-2008/3148,Bentley Brooklands,3148
207,bentley,brooklands,https://www.cars-data.com/en/bentley-brooklands-1994/3146,Bentley Brooklands,3146
208,bentley,continental,https://www.cars-data.com/en/bentley-continental-1994/227,Bentley Continental,227
209,bmw,ix3,https://www.cars-data.com/en/bmw-ix3-2020/4676,BMW iX3,4676
210,bmw,x7,https://www.cars-data.com/en/bmw-x7-2019/4160,BMW X7,4160
211,bmw,i8,https://www.cars-data.com/en/bmw-i8-roadster-2018/4154,BMW i8 Roadster,4154
212,bmw,i8,https://www.cars-data.com/en/bmw-i8-coupe-2018/4153,BMW i8 Coupe,4153
213,bmw,x2,https://www.cars-data.com/en/bmw-x2-2018/4156,BMW X2,4156
214,bmw,x4,https://www.cars-data.com/en/bmw-x4-2018/4158,BMW X4,4158
215,bmw,x4,https://www.cars-data.com/en/bmw-x4-2014/3285,BMW X4,3285
216,bmw,i8,https://www.cars-data.com/en/bmw-i8-2014/3409,BMW i8,3409
217,bmw,i3,https://www.cars-data.com/en/bmw-i3-2017/4152,BMW i3,4152
218,bmw,i3,https://www.cars-data.com/en/bmw-i3-2013/3155,BMW i3,3155
219,bmw,x1,https://www.cars-data.com/en/bmw-x1-2019/4155,BMW X1,4155
220,bmw,x1,https://www.cars-data.com/en/bmw-x1-2015/3410,BMW X1,3410
221,bmw,x1,https://www.cars-data.com/en/bmw-x1-2012/308,BMW X1,308
222,bmw,x6,https://www.cars-data.com/en/bmw-x6-2019/4572,BMW X6,4572
223,bmw,x6,https://www.cars-data.com/en/bmw-x6-2014/3286,BMW X6,3286
224,bmw,x6,https://www.cars-data.com/en/bmw-x6-2012/317,BMW X6,317
225,bmw,z4,https://www.cars-data.com/en/bmw-z4-coupe-2006/320,BMW Z4 Coupe,320
226,bmw,z4,https://www.cars-data.com/en/bmw-z4-roadster-2019/4161,BMW Z4 Roadster,4161
227,bmw,z4,https://www.cars-data.com/en/bmw-z4-roadster-2013/3157,BMW Z4 Roadster,3157
228,bmw,z4,https://www.cars-data.com/en/bmw-z4-roadster-2009/323,BMW Z4 Roadster,323
229,bmw,x3,https://www.cars-data.com/en/bmw-x3-2017/4157,BMW X3,4157
230,bmw,x3,https://www.cars-data.com/en/bmw-x3-2014/3284,BMW X3,3284
231,bmw,x3,https://www.cars-data.com/en/bmw-x3-2010/311,BMW X3,311
232,bmw,z8,https://www.cars-data.com/en/bmw-z8-2000/324,BMW Z8,324
233,bmw,x5,https://www.cars-data.com/en/bmw-x5-2018/4159,BMW X5,4159
234,bmw,x5,https://www.cars-data.com/en/bmw-x5-2013/3156,BMW X5,3156
235,bmw,x5,https://www.cars-data.com/en/bmw-x5-2010/315,BMW X5,315
236,bmw,z3,https://www.cars-data.com/en/bmw-z3-coupe-1998/318,BMW Z3 coupe,318
237,bmw,z3,https://www.cars-data.com/en/bmw-z3-roadster-1996/319,BMW Z3 roadster,319
238,bmw,z1,https://www.cars-data.com/en/bmw-z1-1989/3751,BMW Z1,3751
239,bugatti,veyron,https://www.cars-data.com/en/bugatti-veyron-2005/325,Bugatti Veyron,325
240,buick,park,https://www.cars-data.com/en/buick-park-avenue-1991/3036,Buick Park Avenue,3036
241,cadillac,xt5,https://www.cars-data.com/en/cadillac-xt5-2017/3754,Cadillac XT5,3754
242,cadillac,ct6,https://www.cars-data.com/en/cadillac-ct6-2017/4162,Cadillac CT6,4162
243,cadillac,ats,https://www.cars-data.com/en/cadillac-ats-coupe-2015/3571,Cadillac ATS Coupe,3571
244,cadillac,ats,https://www.cars-data.com/en/cadillac-ats-2013/3158,Cadillac ATS,3158
245,cadillac,cts,https://www.cars-data.com/en/cadillac-cts-coupe-2010/332,Cadillac CTS Coupe,332
246,cadillac,cts,https://www.cars-data.com/en/cadillac-cts-wagon-2010/331,Cadillac CTS Wagon,331
247,cadillac,bls,https://www.cars-data.com/en/cadillac-bls-wagon-2007/327,Cadillac BLS Wagon,327
248,cadillac,bls,https://www.cars-data.com/en/cadillac-bls-2006/326,Cadillac BLS,326
249,cadillac,escalade,https://www.cars-data.com/en/cadillac-escalade-2015/3573,Cadillac Escalade,3573
250,cadillac,escalade,https://www.cars-data.com/en/cadillac-escalade-2010/336,Cadillac Escalade,336
251,cadillac,escalade,https://www.cars-data.com/en/cadillac-escalade-2006/335,Cadillac Escalade,335
252,cadillac,sts,https://www.cars-data.com/en/cadillac-sts-2005/341,Cadillac STS,341
253,cadillac,srx,https://www.cars-data.com/en/cadillac-srx-2015/3752,Cadillac SRX,3752
254,cadillac,srx,https://www.cars-data.com/en/cadillac-srx-2010/340,Cadillac SRX,340
255,cadillac,srx,https://www.cars-data.com/en/cadillac-srx-2004/339,Cadillac SRX,339
256,cadillac,xlr,https://www.cars-data.com/en/cadillac-xlr-2004/342,Cadillac XLR,342
257,cadillac,cts,https://www.cars-data.com/en/cadillac-cts-2015/3572,Cadillac CTS,3572
258,cadillac,cts,https://www.cars-data.com/en/cadillac-cts-2010/330,Cadillac CTS,330
259,cadillac,cts,https://www.cars-data.com/en/cadillac-cts-2007/329,Cadillac CTS,329
260,cadillac,eldorado,https://www.cars-data.com/en/cadillac-eldorado-1995/333,Cadillac Eldorado,333
261,cadillac,seville,https://www.cars-data.com/en/cadillac-seville-1998/338,Cadillac Seville,338
262,cadillac,seville,https://www.cars-data.com/en/cadillac-seville-1995/337,Cadillac Seville,337
263,carver,one,https://www.cars-data.com/en/carver-one-2007/3132,Carver One,3132
264,chevrolet,trax,https://www.cars-data.com/en/chevrolet-trax-2013/3160,Chevrolet Trax,3160
265,chevrolet,cruze,https://www.cars-data.com/en/chevrolet-cruze-stationwagon-2012/2981,Chevrolet Cruze Stationwagon,2981
266,chevrolet,volt,https://www.cars-data.com/en/chevrolet-volt-2011/379,Chevrolet Volt,379
267,chevrolet,orlando,https://www.cars-data.com/en/chevrolet-orlando-2011/376,Chevrolet Orlando,376
268,chevrolet,spark,https://www.cars-data.com/en/chevrolet-spark-2013/3159,Chevrolet Spark,3159
269,chevrolet,spark,https://www.cars-data.com/en/chevrolet-spark-2010/377,Chevrolet Spark,377
270,chevrolet,cruze,https://www.cars-data.com/en/chevrolet-cruze-2011/364,Chevrolet Cruze,364
271,chevrolet,cruze,https://www.cars-data.com/en/chevrolet-cruze-2009/365,Chevrolet Cruze,365
272,chevrolet,hhr,https://www.cars-data.com/en/chevrolet-hhr-2007/3757,Chevrolet HHR,3757
273,chevrolet,aveo,https://www.cars-data.com/en/chevrolet-aveo-2011/348,Chevrolet Aveo,348
274,chevrolet,aveo,https://www.cars-data.com/en/chevrolet-aveo-2011/346,Chevrolet Aveo,346
275,chevrolet,aveo,https://www.cars-data.com/en/chevrolet-aveo-2008/344,Chevrolet Aveo,344
276,chevrolet,epica,https://www.cars-data.com/en/chevrolet-epica-2006/366,Chevrolet Epica,366
277,chevrolet,captiva,https://www.cars-data.com/en/chevrolet-captiva-2011/357,Chevrolet Captiva,357
278,chevrolet,captiva,https://www.cars-data.com/en/chevrolet-captiva-2006/356,Chevrolet Captiva,356
279,chevrolet,matiz,https://www.cars-data.com/en/chevrolet-matiz-2005/373,Chevrolet Matiz,373
280,chevrolet,nubira,https://www.cars-data.com/en/chevrolet-nubira-2005/374,Chevrolet Nubira,374
281,chevrolet,nubira,https://www.cars-data.com/en/chevrolet-nubira-station-wagon-2005/375,Chevrolet Nubira Station Wagon,375
282,chevrolet,evanda,https://www.cars-data.com/en/chevrolet-evanda-2005/367,Chevrolet Evanda,367
283,chevrolet,tacuma,https://www.cars-data.com/en/chevrolet-tacuma-2005/378,Chevrolet Tacuma,378
284,chevrolet,kalos,https://www.cars-data.com/en/chevrolet-kalos-2005/369,Chevrolet Kalos,369
285,chevrolet,kalos,https://www.cars-data.com/en/chevrolet-kalos-2005/371,Chevrolet Kalos,371
286,chevrolet,kalos,https://www.cars-data.com/en/chevrolet-kalos-2005/370,Chevrolet Kalos,370
287,chevrolet,lacetti,https://www.cars-data.com/en/chevrolet-lacetti-2005/372,Chevrolet Lacetti,372
288,chevrolet,trailblazer,https://www.cars-data.com/en/chevrolet-trailblazer-2001/3763,Chevrolet TrailBlazer,3763
