,brand,year,spec_title,spec_url,fuel_type,transmission
0,Abarth,2016,2016 Abarth 124 Spider 1.4 MultiAir 16v specs,https://www.cars-data.com/en/abarth-124-spider-1-4-multiair-16v-specs/73526/tech,Petrol,Manual
1,Abarth,2016,2016 Abarth 124 Spider 1.4 MultiAir 16v specs,https://www.cars-data.com/en/abarth-124-spider-1-4-multiair-16v-specs/73527/tech,Petrol,Automatic
2,Abarth,2016,2016 Abarth 595 1.4 T-Jet 145 specs,https://www.cars-data.com/en/abarth-595-1-4-t-jet-145-specs/73528/tech,Petrol,Manual
3,Abarth,2016,2016 Abarth 595 1.4 T-Jet 145 specs,https://www.cars-data.com/en/abarth-595-1-4-t-jet-145-specs/73529/tech,Petrol,Automatic
4,Abarth,2016,2016 Abarth 595 1.4 T-Jet 165 Turismo specs,https://www.cars-data.com/en/abarth-595-1-4-t-jet-165-turismo-specs/73530/tech,Petrol,Manual
5,Abarth,2016,2016 Abarth 595 1.4 T-Jet 165 Turismo specs,https://www.cars-data.com/en/abarth-595-1-4-t-jet-165-turismo-specs/73531/tech,Petrol,Automatic
6,Abarth,2016,2016 Abarth 595 1.4 T-Jet 180 Competizione specs,https://www.cars-data.com/en/abarth-595-1-4-t-jet-180-competizione-specs/73532/tech,Petrol,Manual
7,Abarth,2016,2016 Abarth 595 1.4 T-Jet 180 Competizione specs,https://www.cars-data.com/en/abarth-595-1-4-t-jet-180-competizione-specs/73533/tech,Petrol,Automatic
8,Abarth,2016,2016 Abarth 595 Cabrio 1.4 T-Jet 145 specs,https://www.cars-data.com/en/abarth-595-cabrio-1-4-t-jet-145-specs/73534/tech,Petrol,Manual
9,Abarth,2016,2016 Abarth 595 Cabrio 1.4 T-Jet 145 specs,https://www.cars-data.com/en/abarth-595-cabrio-1-4-t-jet-145-specs/73535/tech,Petrol,Automatic
10,Abarth,2016,2016 Abarth 595 Cabrio 1.4 T-Jet 165 Turismo specs,https://www.cars-data.com/en/abarth-595-cabrio-1-4-t-jet-165-turismo-specs/73536/tech,Petrol,Manual
11,Abarth,2016,2016 Abarth 595 Cabrio 1.4 T-Jet 165 Turismo specs,https://www.cars-data.com/en/abarth-595-cabrio-1-4-t-jet-165-turismo-specs/73537/tech,Petrol,Automatic
12,Abarth,2016,2016 Abarth 595 Cabrio 1.4 T-Jet 180 Competizione specs,https://www.cars-data.com/en/abarth-595-cabrio-1-4-t-jet-180-competizione-specs/73538/tech,Petrol,Manual
13,Abarth,2016,2016 Abarth 595 Cabrio 1.4 T-Jet 180 Competizione specs,https://www.cars-data.com/en/abarth-595-cabrio-1-4-t-jet-180-competizione-specs/73539/tech,Petrol,Automatic
14,Abarth,2017,2017 Abarth 695 Cabrio 1.4 T-Jet 165 Yamaha specs,https://www.cars-data.com/en/abarth-695-cabrio-1-4-t-jet-165-yamaha-specs/79911/tech,Petrol,Manual
15,Abarth,2014,2014 Abarth 695 Biposto specs,https://www.cars-data.com/en/abarth-695-biposto-specs/79910/tech,Petrol,Manual
16,Abarth,2010,2010 Abarth 500C 1.4 16v T-Jet Competizione specs,https://www.cars-data.com/en/abarth-500c-1-4-16v-t-jet-competizione-specs/3/tech,Petrol,Automatic
17,Abarth,2010,2010 Abarth Punto Evo 1.4 T-Jet 16v specs,https://www.cars-data.com/en/abarth-punto-evo-1-4-t-jet-16v-specs/5/tech,Petrol,Manual
18,Abarth,2008,2008 Abarth 500 1.4 16v T-Jet specs,https://www.cars-data.com/en/abarth-500-1-4-16v-t-jet-specs/1/tech,Petrol,Manual
19,Abarth,2008,2008 Abarth Grande Punto 1.4 T-Jet 16v specs,https://www.cars-data.com/en/abarth-grande-punto-1-4-t-jet-16v-specs/4/tech,Petrol,Manual
20,Aiways,2020,2020 Aiways U5 Standaard specs,https://www.cars-data.com/en/aiways-u5-standaard-specs/84688/tech,Electric,Automatic
21,Aiways,2020,2020 Aiways U5 Showroom specs,https://www.cars-data.com/en/aiways-u5-showroom-specs/84689/tech,Electric,Automatic
22,Aiways,2020,2020 Aiways U5 Premium specs,https://www.cars-data.com/en/aiways-u5-premium-specs/84690/tech,Electric,Automatic
23,Alpine,2018,2018 Alpine A110 Pure specs,https://www.cars-data.com/en/alpine-a110-pure-specs/85884/tech,Petrol,Automatic
24,Alpine,2018,2018 Alpine A110 Legende specs,https://www.cars-data.com/en/alpine-a110-legende-specs/85885/tech,Petrol,Automatic
25,Alpine,2018,2018 Alpine A110 Premiere Edition specs,https://www.cars-data.com/en/alpine-a110-premiere-edition-specs/85886/tech,Petrol,Automatic
26,Audi,2019,2019 Audi Q3 Sportback 35 TFSI Pro Line specs,https://www.cars-data.com/en/audi-q3-sportback-35-tfsi-pro-line-specs/92733/tech,Petrol,Automatic
27,Audi,2019,2019 Audi Q3 Sportback 35 TFSI Business Edition specs,https://www.cars-data.com/en/audi-q3-sportback-35-tfsi-business-edition-specs/92735/tech,Petrol,Automatic
28,Audi,2019,2019 Audi Q3 Sportback 35 TFSI S Edition specs,https://www.cars-data.com/en/audi-q3-sportback-35-tfsi-s-edition-specs/92737/tech,Petrol,Automatic
29,Audi,2019,2019 Audi Q3 Sportback 45 TFSI Quattro Pro Line specs,https://www.cars-data.com/en/audi-q3-sportback-45-tfsi-quattro-pro-line-specs/92741/tech,Petrol,Automatic
30,Audi,2019,2019 Audi Q3 Sportback 45 TFSI Quattro Business Edition specs,https://www.cars-data.com/en/audi-q3-sportback-45-tfsi-quattro-business-edition-specs/92742/tech,Petrol,Automatic
31,Audi,2019,2019 Audi Q3 Sportback 45 TFSI Quattro S Edition specs,https://www.cars-data.com/en/audi-q3-sportback-45-tfsi-quattro-s-edition-specs/92743/tech,Petrol,Automatic
32,Audi,2019,2019 Audi Q3 Sportback 45 TFSI Quattro Edition One specs,https://www.cars-data.com/en/audi-q3-sportback-45-tfsi-quattro-edition-one-specs/92744/tech,Petrol,Automatic
33,Audi,2019,2019 Audi Q3 Sportback 35 TDI Pro Line specs,https://www.cars-data.com/en/audi-q3-sportback-35-tdi-pro-line-specs/92745/tech,Diesel,Automatic
34,Audi,2019,2019 Audi Q3 Sportback 35 TDI Business Edition specs,https://www.cars-data.com/en/audi-q3-sportback-35-tdi-business-edition-specs/92746/tech,Diesel,Automatic
35,Audi,2019,2019 Audi Q3 Sportback 35 TDI S Edition specs,https://www.cars-data.com/en/audi-q3-sportback-35-tdi-s-edition-specs/92747/tech,Diesel,Automatic
36,Audi,2019,2019 Audi Q3 Sportback 35 TDI Edition One specs,https://www.cars-data.com/en/audi-q3-sportback-35-tdi-edition-one-specs/92748/tech,Diesel,Automatic
37,Audi,2019,2019 Audi Q3 Sportback 40 TDI Quattro Pro Line specs,https://www.cars-data.com/en/audi-q3-sportback-40-tdi-quattro-pro-line-specs/92749/tech,Diesel,Automatic
38,Audi,2019,2019 Audi Q3 Sportback 40 TDI Quattro Business Edition specs,https://www.cars-data.com/en/audi-q3-sportback-40-tdi-quattro-business-edition-specs/92750/tech,Diesel,Automatic
39,Audi,2019,2019 Audi Q3 Sportback 40 TDI Quattro S Edition specs,https://www.cars-data.com/en/audi-q3-sportback-40-tdi-quattro-s-edition-specs/92751/tech,Diesel,Automatic
40,Audi,2020,2020 Audi RS5 Sportback TFSI Quattro specs,https://www.cars-data.com/en/audi-rs5-sportback-tfsi-quattro-specs/93109/tech,Petrol,Automatic
41,Audi,2019,2019 Audi RS5 Sportback 2.9 TFSI Quattro specs,https://www.cars-data.com/en/audi-rs5-sportback-2-9-tfsi-quattro-specs/80343/tech,Petrol,Automatic
42,Audi,2018,2018 Audi Q8 50 TDI Quattro specs,https://www.cars-data.com/en/audi-q8-50-tdi-quattro-specs/80381/tech,Diesel,Automatic
43,Audi,2017,2017 Audi RS3 Limousine 2.5 TFSI Quattro specs,https://www.cars-data.com/en/audi-rs3-limousine-2-5-tfsi-quattro-specs/80268/tech,Petrol,Automatic
44,Audi,2016,2016 Audi R8 Coupe V10 Quattro specs,https://www.cars-data.com/en/audi-r8-coupe-v10-quattro-specs/75087/tech,Petrol,Automatic
45,Audi,2016,2016 Audi R8 Coupe V10 Plus Quattro specs,https://www.cars-data.com/en/audi-r8-coupe-v10-plus-quattro-specs/75088/tech,Petrol,Automatic
46,Audi,2020,2020 Audi Q2 35 TFSI Pro Line specs,https://www.cars-data.com/en/audi-q2-35-tfsi-pro-line-specs/92607/tech,Petrol,Manual
47,Audi,2020,2020 Audi Q2 35 TFSI Pro Line specs,https://www.cars-data.com/en/audi-q2-35-tfsi-pro-line-specs/92608/tech,Petrol,Automatic
48,Audi,2020,2020 Audi Q2 35 TFSI Business Edition specs,https://www.cars-data.com/en/audi-q2-35-tfsi-business-edition-specs/92609/tech,Petrol,Manual
49,Audi,2020,2020 Audi Q2 35 TFSI Business Edition specs,https://www.cars-data.com/en/audi-q2-35-tfsi-business-edition-specs/92610/tech,Petrol,Automatic
50,Audi,2020,2020 Audi Q2 35 TFSI S Edition specs,https://www.cars-data.com/en/audi-q2-35-tfsi-s-edition-specs/92611/tech,Petrol,Manual
51,Audi,2020,2020 Audi Q2 35 TFSI S Edition specs,https://www.cars-data.com/en/audi-q2-35-tfsi-s-edition-specs/92612/tech,Petrol,Automatic
52,Audi,2020,2020 Audi Q2 35 TFSI Edition One specs,https://www.cars-data.com/en/audi-q2-35-tfsi-edition-one-specs/92613/tech,Petrol,Manual
53,Audi,2020,2020 Audi Q2 35 TFSI Edition One specs,https://www.cars-data.com/en/audi-q2-35-tfsi-edition-one-specs/92614/tech,Petrol,Automatic
54,Audi,2016,2016 Audi Q2 1.4 TFSI CoD Sport specs,https://www.cars-data.com/en/audi-q2-1-4-tfsi-cod-sport-specs/75061/tech,Petrol,Manual
55,Audi,2016,2016 Audi Q2 1.4 TFSI CoD Sport specs,https://www.cars-data.com/en/audi-q2-1-4-tfsi-cod-sport-specs/75062/tech,Petrol,Automatic
56,Audi,2016,2016 Audi Q2 1.4 TFSI CoD Design specs,https://www.cars-data.com/en/audi-q2-1-4-tfsi-cod-design-specs/75063/tech,Petrol,Manual
57,Audi,2016,2016 Audi Q2 1.4 TFSI CoD Design specs,https://www.cars-data.com/en/audi-q2-1-4-tfsi-cod-design-specs/75064/tech,Petrol,Automatic
58,Audi,2016,2016 Audi Q2 1.6 TDI 116hp Sport specs,https://www.cars-data.com/en/audi-q2-1-6-tdi-116hp-sport-specs/75065/tech,Diesel,Manual
59,Audi,2016,2016 Audi Q2 1.6 TDI 116hp Design specs,https://www.cars-data.com/en/audi-q2-1-6-tdi-116hp-design-specs/75067/tech,Diesel,Manual
60,Audi,2016,2016 Audi Q2 2.0 TDI 190hp Quattro Sport specs,https://www.cars-data.com/en/audi-q2-2-0-tdi-190hp-quattro-sport-specs/75069/tech,Diesel,Automatic
61,Audi,2016,2016 Audi Q2 2.0 TDI 190hp Quattro Design specs,https://www.cars-data.com/en/audi-q2-2-0-tdi-190hp-quattro-design-specs/75070/tech,Diesel,Automatic
62,Audi,2016,2016 Audi S3 Cabriolet 2.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s3-cabriolet-2-0-tfsi-quattro-specs/74813/tech,Petrol,Automatic
63,Audi,2014,2014 Audi S3 Cabriolet 2.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s3-cabriolet-2-0-tfsi-quattro-specs/74811/tech,Petrol,Automatic
64,Audi,2014,2014 Audi S3 Cabriolet 2.0 TFSI Quattro Pro Line + specs,https://www.cars-data.com/en/audi-s3-cabriolet-2-0-tfsi-quattro-pro-line-specs/74812/tech,Petrol,Automatic
65,Audi,2020,2020 Audi S3 Limousine Quattro specs,https://www.cars-data.com/en/audi-s3-limousine-quattro-specs/93160/tech,Petrol,Automatic
66,Audi,2020,2020 Audi S3 Limousine Quattro Edition One specs,https://www.cars-data.com/en/audi-s3-limousine-quattro-edition-one-specs/93161/tech,Petrol,Automatic
67,Audi,2016,2016 Audi S3 Limousine 2.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s3-limousine-2-0-tfsi-quattro-specs/74624/tech,Petrol,Manual
68,Audi,2016,2016 Audi S3 Limousine 2.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s3-limousine-2-0-tfsi-quattro-specs/74625/tech,Petrol,Automatic
69,Audi,2014,2014 Audi S3 Limousine 2.0 TFSI specs,https://www.cars-data.com/en/audi-s3-limousine-2-0-tfsi-specs/74620/tech,Petrol,Manual
70,Audi,2014,2014 Audi S3 Limousine 2.0 TFSI specs,https://www.cars-data.com/en/audi-s3-limousine-2-0-tfsi-specs/74621/tech,Petrol,Automatic
71,Audi,2014,2014 Audi S3 Limousine 2.0 TFSI Pro Line + specs,https://www.cars-data.com/en/audi-s3-limousine-2-0-tfsi-pro-line-specs/74622/tech,Petrol,Manual
72,Audi,2014,2014 Audi S3 Limousine 2.0 TFSI Pro Line + specs,https://www.cars-data.com/en/audi-s3-limousine-2-0-tfsi-pro-line-specs/74623/tech,Petrol,Automatic
73,Audi,2019,2019 Audi S7 Sportback TDI Quattro specs,https://www.cars-data.com/en/audi-s7-sportback-tdi-quattro-specs/93279/tech,Diesel,Automatic
74,Audi,2014,2014 Audi S7 Sportback 4.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s7-sportback-4-0-tfsi-quattro-specs/66475/tech,Petrol,Automatic
75,Audi,2014,2014 Audi S7 Sportback 4.0 TFSI Quattro Pro Line + specs,https://www.cars-data.com/en/audi-s7-sportback-4-0-tfsi-quattro-pro-line-specs/66476/tech,Petrol,Automatic
76,Audi,2012,2012 Audi S7 Sportback 4.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s7-sportback-4-0-tfsi-quattro-specs/4335/tech,Petrol,Automatic
77,Audi,2012,2012 Audi S7 Sportback 4.0 TFSI Quattro Pro Line + specs,https://www.cars-data.com/en/audi-s7-sportback-4-0-tfsi-quattro-pro-line-specs/4336/tech,Petrol,Automatic
78,Audi,2015,2015 Audi S1 2.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s1-2-0-tfsi-quattro-specs/66310/tech,Petrol,Manual
79,Audi,2015,2015 Audi S1 2.0 TFSI Quattro Pro Line Plus specs,https://www.cars-data.com/en/audi-s1-2-0-tfsi-quattro-pro-line-plus-specs/66311/tech,Petrol,Manual
80,Audi,2014,2014 Audi S1 2.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s1-2-0-tfsi-quattro-specs/66308/tech,Petrol,Manual
81,Audi,2014,2014 Audi S1 2.0 TFSI Quattro Pro Line + specs,https://www.cars-data.com/en/audi-s1-2-0-tfsi-quattro-pro-line-specs/66309/tech,Petrol,Manual
82,Audi,2015,2015 Audi S1 Sportback 2.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s1-sportback-2-0-tfsi-quattro-specs/66397/tech,Petrol,Manual
83,Audi,2015,2015 Audi S1 Sportback 2.0 TFSI Quattro Pro Line Plus specs,https://www.cars-data.com/en/audi-s1-sportback-2-0-tfsi-quattro-pro-line-plus-specs/66398/tech,Petrol,Manual
84,Audi,2014,2014 Audi S1 Sportback 2.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-s1-sportback-2-0-tfsi-quattro-specs/66395/tech,Petrol,Manual
85,Audi,2014,2014 Audi S1 Sportback 2.0 TFSI Quattro Pro Line + specs,https://www.cars-data.com/en/audi-s1-sportback-2-0-tfsi-quattro-pro-line-specs/66396/tech,Petrol,Manual
86,Audi,2019,2019 Audi RS7 Sportback TFSI Quattro specs,https://www.cars-data.com/en/audi-rs7-sportback-tfsi-quattro-specs/93127/tech,Petrol,Automatic
87,Audi,2015,2015 Audi RS7 Sportback 4.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-rs7-sportback-4-0-tfsi-quattro-specs/66473/tech,Petrol,Automatic
88,Audi,2015,2015 Audi RS7 Sportback 4.0 TFSI Quattro Pro Line + specs,https://www.cars-data.com/en/audi-rs7-sportback-4-0-tfsi-quattro-pro-line-specs/66474/tech,Petrol,Automatic
89,Audi,2015,2015 Audi RS7 Sportback 4.0 TFSI Performance Quattro specs,https://www.cars-data.com/en/audi-rs7-sportback-4-0-tfsi-performance-quattro-specs/69642/tech,Petrol,Automatic
90,Audi,2015,2015 Audi RS7 Sportback 4.0 TFSI Performance Quattro Pro Line + specs,https://www.cars-data.com/en/audi-rs7-sportback-4-0-tfsi-performance-quattro-pro-line-specs/69643/tech,Petrol,Automatic
91,Audi,2013,2013 Audi RS7 Sportback 4.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-rs7-sportback-4-0-tfsi-quattro-specs/62155/tech,Petrol,Automatic
92,Audi,2013,2013 Audi RS7 Sportback 4.0 TFSI Quattro Pro Line + specs,https://www.cars-data.com/en/audi-rs7-sportback-4-0-tfsi-quattro-pro-line-specs/62156/tech,Petrol,Automatic
93,Audi,2013,2013 Audi RS5 Cabriolet 4.2 FSI Quattro specs,https://www.cars-data.com/en/audi-rs5-cabriolet-4-2-fsi-quattro-specs/62154/tech,Petrol,Automatic
94,Audi,2020,2020 Audi A3 Limousine 30 TFSI Pro Line specs,https://www.cars-data.com/en/audi-a3-limousine-30-tfsi-pro-line-specs/89016/tech,Petrol,Manual
95,Audi,2020,2020 Audi A3 Limousine 30 TFSI Pro Line specs,https://www.cars-data.com/en/audi-a3-limousine-30-tfsi-pro-line-specs/89017/tech,Petrol,Automatic
96,Audi,2020,2020 Audi A3 Limousine 30 TFSI Business Edition specs,https://www.cars-data.com/en/audi-a3-limousine-30-tfsi-business-edition-specs/89018/tech,Petrol,Manual
97,Audi,2020,2020 Audi A3 Limousine 30 TFSI Business Edition specs,https://www.cars-data.com/en/audi-a3-limousine-30-tfsi-business-edition-specs/89019/tech,Petrol,Automatic
98,Audi,2020,2020 Audi A3 Limousine 30 TFSI S Edition specs,https://www.cars-data.com/en/audi-a3-limousine-30-tfsi-s-edition-specs/89020/tech,Petrol,Manual
99,Audi,2020,2020 Audi A3 Limousine 30 TFSI S Edition specs,https://www.cars-data.com/en/audi-a3-limousine-30-tfsi-s-edition-specs/89021/tech,Petrol,Automatic
100,Audi,2020,2020 Audi A3 Limousine 30 TFSI Edition One specs,https://www.cars-data.com/en/audi-a3-limousine-30-tfsi-edition-one-specs/89022/tech,Petrol,Manual
101,Audi,2020,2020 Audi A3 Limousine 30 TFSI Edition One specs,https://www.cars-data.com/en/audi-a3-limousine-30-tfsi-edition-one-specs/89023/tech,Petrol,Automatic
102,Audi,2020,2020 Audi A3 Limousine 35 TFSI Pro Line specs,https://www.cars-data.com/en/audi-a3-limousine-35-tfsi-pro-line-specs/89024/tech,Petrol,Automatic
103,Audi,2020,2020 Audi A3 Limousine 35 TFSI Business Edition specs,https://www.cars-data.com/en/audi-a3-limousine-35-tfsi-business-edition-specs/89025/tech,Petrol,Automatic
104,Audi,2020,2020 Audi A3 Limousine 35 TFSI S Edition specs,https://www.cars-data.com/en/audi-a3-limousine-35-tfsi-s-edition-specs/89026/tech,Petrol,Automatic
105,Audi,2020,2020 Audi A3 Limousine 35 TFSI Edition One specs,https://www.cars-data.com/en/audi-a3-limousine-35-tfsi-edition-one-specs/89027/tech,Petrol,Automatic
106,Audi,2020,2020 Audi A3 Limousine 30 TDI Pro Line specs,https://www.cars-data.com/en/audi-a3-limousine-30-tdi-pro-line-specs/89028/tech,Diesel,Manual
107,Audi,2020,2020 Audi A3 Limousine 30 TDI Business Edition specs,https://www.cars-data.com/en/audi-a3-limousine-30-tdi-business-edition-specs/89029/tech,Diesel,Manual
108,Audi,2020,2020 Audi A3 Limousine 30 TDI S Edition specs,https://www.cars-data.com/en/audi-a3-limousine-30-tdi-s-edition-specs/89030/tech,Diesel,Manual
109,Audi,2020,2020 Audi A3 Limousine 30 TDI Edition One specs,https://www.cars-data.com/en/audi-a3-limousine-30-tdi-edition-one-specs/89031/tech,Diesel,Manual
110,Audi,2020,2020 Audi A3 Limousine 35 TDI Pro Line specs,https://www.cars-data.com/en/audi-a3-limousine-35-tdi-pro-line-specs/89032/tech,Diesel,Automatic
111,Audi,2020,2020 Audi A3 Limousine 35 TDI Business Edition specs,https://www.cars-data.com/en/audi-a3-limousine-35-tdi-business-edition-specs/89033/tech,Diesel,Automatic
112,Audi,2020,2020 Audi A3 Limousine 35 TDI S Edition specs,https://www.cars-data.com/en/audi-a3-limousine-35-tdi-s-edition-specs/89034/tech,Diesel,Automatic
113,Audi,2020,2020 Audi A3 Limousine 35 TDI Edition One specs,https://www.cars-data.com/en/audi-a3-limousine-35-tdi-edition-one-specs/89035/tech,Diesel,Automatic
114,Audi,2016,2016 Audi A3 Limousine 1.0 TFSI specs,https://www.cars-data.com/en/audi-a3-limousine-1-0-tfsi-specs/74568/tech,Petrol,Manual
115,Audi,2016,2016 Audi A3 Limousine 1.0 TFSI specs,https://www.cars-data.com/en/audi-a3-limousine-1-0-tfsi-specs/74569/tech,Petrol,Automatic
116,Audi,2016,2016 Audi A3 Limousine 1.0 TFSI Design specs,https://www.cars-data.com/en/audi-a3-limousine-1-0-tfsi-design-specs/74572/tech,Petrol,Manual
117,Audi,2016,2016 Audi A3 Limousine 1.0 TFSI Design specs,https://www.cars-data.com/en/audi-a3-limousine-1-0-tfsi-design-specs/74573/tech,Petrol,Automatic
118,Audi,2016,2016 Audi A3 Limousine 1.0 TFSI Sport specs,https://www.cars-data.com/en/audi-a3-limousine-1-0-tfsi-sport-specs/74570/tech,Petrol,Manual
119,Audi,2016,2016 Audi A3 Limousine 1.0 TFSI Sport specs,https://www.cars-data.com/en/audi-a3-limousine-1-0-tfsi-sport-specs/74571/tech,Petrol,Automatic
120,Audi,2016,2016 Audi A3 Limousine 1.0 TFSI Lease Edition specs,https://www.cars-data.com/en/audi-a3-limousine-1-0-tfsi-lease-edition-specs/74574/tech,Petrol,Manual
121,Audi,2016,2016 Audi A3 Limousine 1.0 TFSI Lease Edition specs,https://www.cars-data.com/en/audi-a3-limousine-1-0-tfsi-lease-edition-specs/74575/tech,Petrol,Automatic
122,Audi,2016,2016 Audi A3 Limousine 1.4 TFSI COD 150hp specs,https://www.cars-data.com/en/audi-a3-limousine-1-4-tfsi-cod-150hp-specs/74576/tech,Petrol,Manual
123,Audi,2016,2016 Audi A3 Limousine 1.4 TFSI COD 150hp specs,https://www.cars-data.com/en/audi-a3-limousine-1-4-tfsi-cod-150hp-specs/74577/tech,Petrol,Automatic
124,Audi,2016,2016 Audi A3 Limousine 1.4 TFSI COD 150hp Design specs,https://www.cars-data.com/en/audi-a3-limousine-1-4-tfsi-cod-150hp-design-specs/74580/tech,Petrol,Manual
125,Audi,2016,2016 Audi A3 Limousine 1.4 TFSI COD 150hp Design specs,https://www.cars-data.com/en/audi-a3-limousine-1-4-tfsi-cod-150hp-design-specs/74581/tech,Petrol,Automatic
126,Audi,2016,2016 Audi A3 Limousine 1.4 TFSI COD 150hp Sport specs,https://www.cars-data.com/en/audi-a3-limousine-1-4-tfsi-cod-150hp-sport-specs/74578/tech,Petrol,Manual
127,Audi,2016,2016 Audi A3 Limousine 1.4 TFSI COD 150hp Sport specs,https://www.cars-data.com/en/audi-a3-limousine-1-4-tfsi-cod-150hp-sport-specs/74579/tech,Petrol,Automatic
128,Audi,2016,2016 Audi A3 Limousine 2.0 TFSI specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tfsi-specs/74588/tech,Petrol,Manual
129,Audi,2016,2016 Audi A3 Limousine 2.0 TFSI specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tfsi-specs/74589/tech,Petrol,Automatic
130,Audi,2016,2016 Audi A3 Limousine 2.0 TFSI Design specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tfsi-design-specs/74592/tech,Petrol,Manual
131,Audi,2016,2016 Audi A3 Limousine 2.0 TFSI Design specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tfsi-design-specs/74593/tech,Petrol,Automatic
132,Audi,2016,2016 Audi A3 Limousine 2.0 TFSI Sport specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tfsi-sport-specs/74590/tech,Petrol,Manual
133,Audi,2016,2016 Audi A3 Limousine 2.0 TFSI Sport specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tfsi-sport-specs/74591/tech,Petrol,Automatic
134,Audi,2016,2016 Audi A3 Limousine 2.0 TFSI Quattro specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tfsi-quattro-specs/74594/tech,Petrol,Automatic
135,Audi,2016,2016 Audi A3 Limousine 2.0 TFSI Quattro Design specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tfsi-quattro-design-specs/74596/tech,Petrol,Automatic
136,Audi,2016,2016 Audi A3 Limousine 2.0 TFSI Quattro Sport specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tfsi-quattro-sport-specs/74595/tech,Petrol,Automatic
137,Audi,2016,2016 Audi A3 Limousine 1.6 TDI 110hp specs,https://www.cars-data.com/en/audi-a3-limousine-1-6-tdi-110hp-specs/74597/tech,Diesel,Manual
138,Audi,2016,2016 Audi A3 Limousine 1.6 TDI 110hp specs,https://www.cars-data.com/en/audi-a3-limousine-1-6-tdi-110hp-specs/74598/tech,Diesel,Automatic
139,Audi,2016,2016 Audi A3 Limousine 1.6 TDI 110hp Design specs,https://www.cars-data.com/en/audi-a3-limousine-1-6-tdi-110hp-design-specs/74601/tech,Diesel,Manual
140,Audi,2016,2016 Audi A3 Limousine 1.6 TDI 110hp Design specs,https://www.cars-data.com/en/audi-a3-limousine-1-6-tdi-110hp-design-specs/74602/tech,Diesel,Automatic
141,Audi,2016,2016 Audi A3 Limousine 1.6 TDI 110hp Sport specs,https://www.cars-data.com/en/audi-a3-limousine-1-6-tdi-110hp-sport-specs/74599/tech,Diesel,Manual
142,Audi,2016,2016 Audi A3 Limousine 1.6 TDI 110hp Sport specs,https://www.cars-data.com/en/audi-a3-limousine-1-6-tdi-110hp-sport-specs/74600/tech,Diesel,Automatic
143,Audi,2016,2016 Audi A3 Limousine 1.6 TDI 110hp Lease Edition specs,https://www.cars-data.com/en/audi-a3-limousine-1-6-tdi-110hp-lease-edition-specs/74603/tech,Diesel,Manual
144,Audi,2016,2016 Audi A3 Limousine 1.6 TDI 110hp Lease Edition specs,https://www.cars-data.com/en/audi-a3-limousine-1-6-tdi-110hp-lease-edition-specs/74604/tech,Diesel,Automatic
145,Audi,2016,2016 Audi A3 Limousine 2.0 TDI 150hp specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tdi-150hp-specs/74611/tech,Diesel,Manual
146,Audi,2016,2016 Audi A3 Limousine 2.0 TDI 150hp specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tdi-150hp-specs/74612/tech,Diesel,Automatic
147,Audi,2016,2016 Audi A3 Limousine 2.0 TDI 150hp Design specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tdi-150hp-design-specs/74615/tech,Diesel,Manual
148,Audi,2016,2016 Audi A3 Limousine 2.0 TDI 150hp Design specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tdi-150hp-design-specs/74616/tech,Diesel,Automatic
149,Audi,2016,2016 Audi A3 Limousine 2.0 TDI 150hp Sport specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tdi-150hp-sport-specs/74613/tech,Diesel,Manual
150,Audi,2016,2016 Audi A3 Limousine 2.0 TDI 150hp Sport specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tdi-150hp-sport-specs/74614/tech,Diesel,Automatic
151,Audi,2016,2016 Audi A3 Limousine 2.0 TDI 150hp Quattro specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tdi-150hp-quattro-specs/74617/tech,Diesel,Manual
152,Audi,2016,2016 Audi A3 Limousine 2.0 TDI 150hp Quattro Design specs,https://www.cars-data.com/en/audi-a3-limousine-2-0-tdi-150hp-quattro-design-specs/74619/tech,Diesel,Manual
